"doi","publication_date","title","biod","citeulike","crossref","scopus","pubmed","researchblogging","nature","bloglines","postgenomic","facebook","twitter","wikipedia","scienceseeker","counter_html","counter_pdf","counter_xml","counter","pmc_html","pmc_pdf","pmc","mendeley_readers","mendeley_groups","mendeley","comments","comment_replies","trackbacks","f1000","article_type"
"10.1371/journal.pbio.0030417",2005-11-15,"Selection on a Neural Gene Regulator Sheds Light on Human Evolution",0,0,0,0,0,0,0,0,0,0,0,0,0,2265,241,79,2585,63,13,76,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030419",2005-11-08,"Selenium Speeds Reactions",0,0,3,0,0,0,0,0,0,0,0,0,0,1941,178,43,2162,236,26,262,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030420",2005-11-01,"Music to Her Ears? Male Mice Sing an Ultrasonic Tune",0,0,0,0,0,0,0,0,0,2,0,0,0,5351,1201,77,6629,619,52,671,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030421",2005-12-13,"SelenoproteinsâTracing the Role of a Trace Element in Protein Function",0,0,10,7,1,0,0,0,0,0,0,0,0,3650,1270,50,4970,415,162,577,11,0,11,0,0,0,0,"Primer"
"10.1371/journal.pbio.0030422",2005-11-29,"DNA Barcoding: Error Rates Based on Comprehensive Sampling",0,5,221,344,90,0,0,0,0,0,0,1,0,14520,5898,113,20531,1123,578,1701,159,0,159,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0030423",2005-11-29,"Ankyrin-B Coordinates the Na/K ATPase, Na/Ca Exchanger, and InsP<sub>3</sub> Receptor in a Cardiac T-Tubule/SR Microdomain",0,0,56,46,44,0,0,0,0,0,0,0,0,4055,1199,64,5318,758,293,1051,14,0,14,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0030424",2005-11-15,"A Systematic Way to Find Linear Motifs Mediating ProteinâProtein Interactions",0,1,0,0,0,0,0,0,0,0,0,0,0,1704,289,50,2043,187,50,237,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030425",2005-12-13,"The Heart of Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,3931,569,56,4556,451,65,516,1,0,1,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.0030426",2005-12-01,"Opening Access to Cell Biology",0,0,0,0,0,0,0,0,0,0,0,0,0,3464,532,33,4029,125,21,146,4,0,4,0,0,0,0,"Editorial"
"10.1371/journal.pbio.0030427",2005-12-13,"Promoting Science Literacy by Engaging the Public",0,0,0,0,0,0,0,0,0,0,0,0,0,2780,492,51,3323,536,37,573,5,0,5,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.0030428",2005-11-15,"Correction: Design of Wide-Spectrum Inhibitors Targeting Coronavirus Main Proteases",0,0,0,1,0,0,0,0,0,0,0,0,0,1295,190,49,1534,35,8,43,2,0,2,0,0,0,0,"Correction"
"10.1371/journal.pbio.0030429",2005-12-13,"Eco-Defense against Invasions",0,0,4,5,4,0,0,0,0,0,0,0,0,5625,1458,68,7151,293,96,389,49,0,49,0,0,0,0,"Feature"
"10.1371/journal.pbio.0030430",2005-11-15,"Virus Proteins Prevent Cell Suicide Long Enough to Establish Latent Infection",0,0,0,0,0,0,0,0,0,0,0,18,0,3580,370,63,4013,272,21,293,30,0,30,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030431",2005-11-08,"For Some Genes, Acetylation/Deacetylation Cycling Is the Real Turn-On",0,1,0,0,0,0,0,0,0,0,0,0,0,1537,247,45,1829,173,16,189,3,0,3,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030432",2005-11-15,"Synchronized Brain Interactions Associated with Memory and Decision-Making",0,0,0,0,0,0,0,0,0,0,0,0,0,1800,251,45,2096,197,63,260,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030433",2005-11-15,"A Surprising New Path to Tumor Development",0,0,0,0,0,0,0,0,0,0,0,0,0,1986,174,49,2209,88,15,103,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030434",2005-11-29,"Ankyrin-B Binds Disparate Proteins to Keep Calcium Flowing in the Heart",0,0,0,0,0,0,0,0,0,0,0,0,0,1037,101,44,1182,360,40,400,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030435",2005-11-29,"DNA Barcodes Perform Best with Well-Characterized Taxa",0,0,0,0,0,0,0,0,0,0,0,0,0,1959,643,47,2649,167,49,216,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030436",2005-11-29,"Go West, Early Man: Modeling the Origin and Spread of Early Agriculture",0,1,0,0,0,0,0,0,0,0,0,0,0,2822,427,46,3295,1622,63,1685,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030437",2005-11-29,"An Insecure Role for Securin in Chromosome Segregation",0,0,0,0,0,0,0,0,0,0,0,0,0,927,116,45,1088,38,14,52,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030438",2005-11-29,"What Makes Mice Fat? How the Brain Controls Energy Balance",0,0,0,0,0,0,0,0,0,0,0,0,0,1697,251,45,1993,282,25,307,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0030439",2005-11-29,"Neural Basis of Body Image: How to Lose Inches at the (Perceived) Flick of the Wrist",0,2,0,0,0,0,0,0,0,0,0,0,0,3472,312,62,3846,200,26,226,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040001",2005-12-13,"Functional Diversity of PlantâPollinator Interaction Webs Enhances the Persistence of Plant Communities",0,3,85,49,11,0,0,0,0,0,0,0,0,11389,3981,89,15459,703,408,1111,264,0,264,0,0,0,3,"Research Article"
"10.1371/journal.pbio.0040002",2005-12-20,"Conserved and Variable Functions of the ?<sup>E</sup> Stress Response in Related Genomes",0,2,109,53,113,0,0,0,0,0,0,0,0,6730,3031,75,9836,1672,1465,3137,26,0,26,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040003",2005-12-20,"RNA Viral Community in Human Feces: Prevalence of Plant Pathogenic Viruses",0,4,78,58,66,2,1,0,0,0,0,1,0,12840,3459,95,16394,2010,608,2618,44,0,44,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040004",2005-12-20,"Identification of <italic>Drosophila</italic> Gene Products Required for Phagocytosis of <italic>Candida</italic> <italic>albicans</italic>",0,0,57,23,50,0,0,0,0,0,0,0,0,7920,2420,87,10427,1093,485,1578,47,0,47,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0040005",2005-12-20,"Horizontal Transfer of a Plant Transposon",0,5,29,39,25,0,0,0,0,0,0,1,0,7437,2836,76,10349,571,234,805,28,0,28,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040006",2005-11-29,"Functional Amyloid Formation within Mammalian Tissue",0,2,132,179,94,0,0,0,0,0,0,2,0,11302,4435,94,15831,1561,634,2195,40,0,40,1,0,0,3,"Research Article"
"10.1371/journal.pbio.0040007",2005-12-27,"The Evolution of Senescence and Post-Reproductive Lifespan in Guppies <italic>(Poecilia reticulata)</italic>",0,2,32,20,16,0,0,0,3,0,1,2,0,10688,2571,78,13337,983,246,1229,86,0,86,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040008",2005-11-29,"The Unfolding of Amyloid's True Colors",0,0,0,0,0,0,0,0,0,0,0,0,0,2063,256,39,2358,145,35,180,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040009",2005-12-27,"Activation of NK Cells by an Endocytosed Receptor for Soluble HLA-G",0,0,88,69,32,0,0,0,0,0,0,0,0,5075,1910,65,7050,1058,454,1512,30,0,30,0,0,0,6,"Research Article"
"10.1371/journal.pbio.0040010",2005-12-20,"Ets1-Related Protein Is a Key Regulator of Vasculogenesis in Zebrafish",0,1,51,26,43,0,0,0,0,0,0,0,0,5723,2190,65,7978,989,372,1361,28,0,28,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040011",2006-01-03,"Stepwise Translocation of Dpo4 Polymerase during Error-Free Bypass of an oxoG Lesion",0,0,46,78,52,0,0,0,0,0,0,0,0,3105,917,57,4079,366,139,505,7,0,7,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040012",2005-12-13,"Diverse Pollination Networks Key to Ecosystem Sustainability",0,1,0,0,0,0,0,0,0,0,2,1,0,2888,527,46,3461,216,38,254,5,0,5,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040013",2005-12-20,"Finding Sigma-Controlled Promoters",0,0,2,0,0,0,0,0,0,0,0,0,0,2655,322,44,3021,127,29,156,18,0,18,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040014",2006-01-17,"Living with the Trickster: Crows, Ravens, and Human Culture",0,0,0,0,0,0,0,0,0,0,0,9,0,3885,755,56,4696,4636,71,4707,11,0,11,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.0040015",2005-12-20,"Thriving Community of Pathogenic Plant Viruses Found in the Human Gut",0,0,0,0,0,0,0,0,0,0,0,0,0,2923,380,43,3346,799,67,866,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040016",2005-12-27,"Getting an Evolutionary Handle on Life after Reproduction",0,0,0,0,0,0,0,0,0,0,0,0,0,1917,222,40,2179,132,15,147,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040017",2005-12-20,"A Master Switch? <italic>etsrp</italic> Directs Blood Vessel Development in Zebrafish",0,0,0,0,0,0,0,0,0,0,0,0,0,1652,217,46,1915,215,34,249,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040018",2005-12-20,"Fly Genes That Help Devour a Fungal Parasite",0,0,3,0,0,0,0,0,0,0,0,0,0,1255,93,43,1391,84,29,113,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040019",2006-01-17,"Men, Women, and Ghosts in Science",0,3,14,19,4,1,0,0,0,0,2,1,0,55567,8602,194,64363,1532,305,1837,85,0,85,12,0,0,0,"Essay"
"10.1371/journal.pbio.0040020",2006-01-17,"Atypical Membrane Topology and Heteromeric Function of <italic>Drosophila</italic> Odorant Receptors In Vivo",0,3,154,71,125,0,0,0,0,0,0,0,0,9142,3513,91,12746,867,446,1313,100,0,100,0,0,0,8,"Research Article"
"10.1371/journal.pbio.0040021",2006-01-10,"Intronic Binding Sites for hnRNP A/B and hnRNP F/H Proteins Stimulate Pre-mRNA Splicing",0,0,40,29,59,0,0,0,0,0,0,0,0,4650,1973,57,6680,746,267,1013,27,0,27,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040022",2006-01-03,"Two-Photon Imaging of Cortical Surface Microvessels Reveals a Robust Redistribution in Blood Flow after Vascular Occlusion",0,2,56,47,41,0,0,0,0,0,0,0,0,6141,1915,67,8123,727,382,1109,50,0,50,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040023",2006-01-17,"Bacterial Stress Responses: What Doesn't Kill Them Can Make Them Stronger",0,4,19,16,6,0,0,0,0,0,0,0,0,8815,3041,73,11929,3133,648,3781,68,0,68,0,0,0,0,"Primer"
"10.1371/journal.pbio.0040024",2006-01-17,"The âEtsâ Factor: Vessel Formation in ZebrafishâThe Missing Link?",0,0,3,3,1,0,0,0,0,0,0,0,0,2638,731,46,3415,315,136,451,11,0,11,0,0,0,0,"Primer"
"10.1371/journal.pbio.0040025",2006-01-24,"Genetic Signature of Anthropogenic Population Collapse in Orang-utans",0,1,55,62,22,0,0,0,0,0,0,0,0,10491,3690,82,14263,503,278,781,159,0,159,0,0,0,3,"Research Article"
"10.1371/journal.pbio.0040026",2006-01-17,"Critical Role of Gap Junction Coupled K<sub>ATP</sub> Channel Activity for Regulated Insulin Secretion",0,0,24,14,20,0,0,0,0,0,0,0,0,4899,1526,63,6488,464,247,711,22,0,22,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040027",2006-01-17,"Structural Basis of Competitive Recognition of p53 and MDM2 by HAUSP/USP7: Implications for the Regulation of the p53âMDM2 Pathway",0,0,32,32,26,0,0,0,0,0,0,0,0,4812,2190,64,7066,1067,617,1684,25,0,25,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040028",2006-01-17,"Attenuation of Self-Generated Tactile Sensations Is Predictive, not Postdictive",0,0,23,6,18,0,0,0,1,0,3,0,0,5657,1137,67,6861,392,117,509,76,0,76,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040029",2005-12-27,"Dynamic Remodeling of Dendritic Arbors in GABAergic Interneurons of Adult Visual Cortex",0,1,68,42,34,0,0,0,0,0,0,1,0,11692,3350,110,15152,657,384,1041,22,0,22,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040030",2005-12-27,"Inside a Killer: Immune Signals May Promote Vascular Growth",0,0,0,0,0,0,0,0,0,0,0,0,0,1311,156,54,1521,74,17,91,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040031",2005-12-27,"Sirt1 Regulates Insulin Secretion by Repressing UCP2 in Pancreatic ? Cells",0,5,164,110,109,0,0,0,0,0,0,0,0,14436,5318,114,19868,1945,1189,3134,65,0,65,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040032",2006-01-03,"Righting the Wrongs: Structural Insights into Replicating Damaged DNA",0,0,0,0,0,0,0,0,0,0,0,0,0,1019,83,40,1142,40,11,51,0,0,0,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040033",2006-01-17,"Under Review",0,0,1,0,0,0,0,0,0,0,0,0,0,4172,758,47,4977,102,17,119,0,0,0,0,0,0,0,"Editorial"
"10.1371/journal.pbio.0040034",2006-01-17,"A Novel Design Principle for the Insect Odorant Receptor",0,0,0,0,0,0,0,0,0,0,0,0,0,1489,238,44,1771,327,93,420,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040035",2005-12-20,"Jumping Genes Cross Plant Species Boundaries",0,0,0,0,0,0,0,0,0,0,0,1,0,4209,488,50,4747,205,18,223,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040036",2006-02-14,"Autophagy: A Forty-Year Search for a Missing Membrane Source",0,0,45,19,22,0,0,0,0,0,0,0,0,6794,2766,78,9638,765,429,1194,48,0,48,0,0,0,0,"Unsolved Mystery"
"10.1371/journal.pbio.0040038",2006-01-24,"Hem-1 Complexes Are Essential for Rac Activation, Actin Polymerization, and Myosin Regulation during Neutrophil Chemotaxis",0,1,39,27,38,0,0,0,0,0,0,0,0,6419,1970,89,8478,844,457,1301,28,0,28,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040039",2006-01-31,"Conditional Expression of Smad7 in Pancreatic ? Cells Disrupts TGF-? Signaling and Induces Reversible Diabetes Mellitus",0,0,23,36,25,0,0,0,0,0,0,0,0,5169,1944,83,7196,619,344,963,22,0,22,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040040",2006-01-17,"Structural Insights into the Regulation of a Key Tumor Suppressor",0,0,0,0,0,0,0,0,0,0,0,0,0,1031,168,38,1237,67,30,97,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040041",2006-01-10,"Looping Out Introns to Help Splicing",0,0,0,0,0,0,0,0,0,0,0,0,0,1761,203,52,2016,187,15,202,11,0,11,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040042",2005-12-27,"A New Window into Structural Plasticity in the Adult Visual Cortex",0,0,1,0,1,0,0,0,0,0,0,0,0,1905,255,42,2202,169,31,200,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040043",2006-01-03,"Redundancy in Cortical Surface Vessels Supports Persistent Blood Flow",0,0,4,0,0,0,0,0,0,0,0,0,0,1276,105,41,1422,133,15,148,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040044",2005-12-27,"The \n\t\t\t\t\t<italic>Sirt1</italic> Gene Promotes Insulin Secretion in Accord with Diet\n\t\t\t\t",0,0,0,0,0,0,0,0,0,0,0,0,0,2247,437,47,2731,1790,137,1927,3,0,3,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040045",2006-03-28,"Plasticity of the \n\t\t\t\t\t<italic>cis</italic>-Regulatory Input Function of a Gene\n\t\t\t\t",0,11,61,40,45,0,0,0,0,0,0,0,0,6041,2628,61,8730,405,171,576,96,0,96,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040046",2006-01-31,"Reconstructing an Ancestral Mammalian Immune Supercomplex from a Marsupial Major Histocompatibility Complex",0,2,42,34,23,0,0,0,0,0,0,3,0,7190,2052,78,9320,809,218,1027,28,0,28,0,0,0,7,"Research Article"
"10.1371/journal.pbio.0040047",2006-02-14,"The Bittersweet Sounds of the Modern Food Chain",0,0,0,0,0,0,0,0,0,0,0,0,0,3910,641,71,4622,308,24,332,3,0,3,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.0040048",2006-01-17,"Self-Generated Touch: A Neural Perspective",0,0,1,0,1,0,0,0,0,0,0,0,0,1124,98,48,1270,125,17,142,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040049",2006-02-14,"Oscillations, Intercellular Coupling, and Insulin Secretion in Pancreatic ? Cells",0,2,11,12,5,0,0,0,0,0,0,1,0,4760,1881,65,6706,758,199,957,33,0,33,0,0,0,0,"Primer"
"10.1371/journal.pbio.0040050",2006-02-14,"Pandemic Influenza: The Inside Story",0,3,7,6,7,0,0,0,0,0,0,2,0,14967,5071,99,20137,563,143,706,23,0,23,0,0,0,0,"Feature"
"10.1371/journal.pbio.0040051",2006-02-14,"p16<sup>INK4a</sup> Prevents Centrosome Dysfunction and Genomic Instability in Primary Cells",0,0,48,55,25,0,0,0,0,0,0,0,0,4889,2114,73,7076,516,333,849,20,0,20,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040052",2006-02-14,"Gene Losses during Human Origins",0,7,57,44,41,0,0,0,3,0,0,1,0,13791,4917,84,18792,1078,419,1497,88,0,88,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0040053",2006-01-17,"Potassium Channels Rule over Insulin Release with an Ion Fist",0,0,0,0,0,0,0,0,0,0,0,0,0,2970,274,52,3296,2570,141,2711,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040054",2006-02-07,"Insect Detection of Small Targets Moving in Visual Clutter",0,0,15,35,9,0,0,0,0,0,0,0,0,3894,1099,55,5048,347,89,436,45,0,45,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040055",2006-02-14,"Science in the News",0,0,0,0,0,0,0,0,0,0,0,0,0,2840,526,45,3411,75,22,97,13,0,13,0,0,0,0,"Editorial"
"10.1371/journal.pbio.0040056",2006-02-28,"Visual Clutter Causes High-Magnitude Errors",0,2,9,0,14,0,0,0,0,0,0,0,0,4029,1749,54,5832,291,61,352,46,0,46,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040057",2006-01-24,"Genetic Evidence that Humans Have Pushed Orang-utans to the Brink of Extinction",0,0,0,0,0,0,0,0,0,0,0,0,0,2351,341,40,2732,138,28,166,6,0,6,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040058",2006-01-24,"Protein Complexes Help Point Migrating Cells in the Right Direction",0,0,0,0,0,0,0,0,0,0,0,0,0,1058,146,41,1245,76,12,88,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040059",2006-01-31,"A New Tile in the Biochemical Puzzle of Insulin Biology",0,0,0,0,0,0,0,0,0,0,0,0,0,1565,219,42,1826,88,17,105,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040060",2006-02-21,"A Stress Surveillance System Based on Calcium and Nitric Oxide in Marine Diatoms",0,0,43,30,20,0,0,0,0,0,0,0,0,5981,2195,61,8237,474,232,706,23,0,23,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040061",2006-01-31,"Switching Drugs for Livestock May Help Save Critically Endangered Asian Vultures",0,0,0,0,0,0,0,0,0,0,0,0,0,2450,246,44,2740,789,24,813,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040063",2006-02-28,"The Nicotinic Acetylcholine Receptor D?7 Is Required for an Escape Behavior in<italic>Drosophila</italic>",0,0,23,20,14,0,0,0,0,0,0,0,0,3587,1194,62,4843,561,306,867,11,0,11,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040064",2006-03-28,"Mutations Change the Boolean Logic of Gene Regulation",0,0,0,0,0,0,0,0,0,0,0,0,0,1733,302,39,2074,130,26,156,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040065",2006-02-14,"A Key Tumor Suppressor Protein Ensures Proper Chromosome Segregation during Cell Division",0,0,0,0,0,0,0,0,0,0,0,0,0,1098,121,40,1259,263,26,289,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040066",2006-01-31,"Removing the Threat of Diclofenac to Critically Endangered Asian Vultures",0,2,25,52,8,1,0,0,0,0,0,4,0,8941,1787,65,10793,2450,390,2840,40,0,40,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040067",2006-02-28,"Glutamine-Expanded Ataxin-7 Alters TFTC/STAGA Recruitment and Chromatin Structure Leading to Photoreceptor Dysfunction",0,0,40,19,29,0,0,0,0,0,0,0,0,3489,1040,51,4580,644,423,1067,19,0,19,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040068",2006-03-14,"Neuromedin U and Its Putative <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Drosophila</named-content> Homolog <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">hugin</named-content>",0,2,9,4,8,0,0,0,0,0,0,0,0,2197,687,69,2953,340,138,478,14,0,14,0,0,0,0,"Correspondence and Other Communications"
"10.1371/journal.pbio.0040069",2006-02-28,"The Cutaneous Rabbit Illusion Affects Human Primary Sensory Cortex Somatotopically",0,3,24,30,11,0,0,0,1,6,0,1,0,7111,1682,72,8865,506,193,699,69,0,69,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040070",2006-02-28,"Polyglutamine Leads to Altered Chromatin Architecture and Neurodegeneration",0,0,1,0,0,0,0,0,0,0,0,0,0,775,113,41,929,42,24,66,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040071",2006-03-07,"Training-Induced Plasticity of Auditory Localization in Adult Mammals",0,5,30,20,19,0,0,0,0,0,0,0,0,3784,1270,51,5105,466,172,638,36,0,36,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0040072",2006-03-07,"A Map of Recent Positive Selection in the Human Genome",0,48,405,127,407,2,0,0,28,26,0,1,0,68123,16629,343,85095,2136,2613,4749,254,0,254,1,0,0,7,"Research Article"
"10.1371/journal.pbio.0040073",2006-02-07,"Complete Mitochondrial Genome and Phylogeny of Pleistocene Mammoth<named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Mammuthus primigenius</named-content>",0,1,31,29,20,0,0,0,0,0,0,1,0,17148,3331,82,20561,1281,677,1958,43,0,43,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040074",2006-02-07,"Reading the Evolutionary History of the Woolly Mammoth in Its Mitochondrial Genome",0,0,0,0,0,0,0,0,0,0,0,2,0,5736,419,47,6202,615,75,690,4,0,4,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040075",2006-01-31,"Marsupial Genome Sheds Light on the Evolution of Immunity",0,0,0,0,0,0,0,0,0,0,0,0,0,1886,261,41,2188,90,13,103,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040076",2006-02-14,"When Less Is More: Losing Genes on the Path to Becoming Human",0,0,0,0,1,0,0,0,0,0,0,0,0,2482,552,39,3073,123,18,141,1,0,1,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040077",2006-02-28,"When Seeing Is Misleading: Clutter Leads to High-Confidence Errors",0,0,0,0,0,0,0,0,0,0,0,0,0,1279,164,40,1483,116,13,129,3,0,3,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040078",2006-02-07,"The Year of the Mammoth",0,3,2,4,1,0,0,0,0,0,0,0,0,4795,1798,58,6651,1643,200,1843,30,0,30,0,0,0,0,"Primer"
"10.1371/journal.pbio.0040079",2006-03-07,"Active Listening for Spatial Orientation in a Complex Auditory Scene",0,0,16,18,17,0,0,0,0,0,0,0,0,4433,1265,61,5759,352,82,434,38,0,38,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0040080",2006-03-14,"Plant Virus Biodiversity and Ecology",0,0,23,20,4,0,0,0,1,0,1,0,0,6158,1735,62,7955,681,176,857,22,0,22,0,0,0,0,"Community Page"
"10.1371/journal.pbio.0040081",2006-02-07,"How Females Keep Male Hoverfly Visual Neurons from Distraction",0,0,0,0,0,0,0,0,0,0,0,0,0,1017,88,39,1144,90,17,107,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040082",2006-02-28,"West Nile Virus Epidemics in North America Are Driven by Shifts in Mosquito Feeding Behavior",0,0,110,49,63,0,0,0,0,0,0,1,0,16839,4071,93,21003,740,300,1040,83,0,83,1,0,0,2,"Research Article"
"10.1371/journal.pbio.0040083",2006-03-07,"A New Description of Cellular Quiescence",0,7,59,55,50,0,0,0,0,0,0,0,0,14213,4241,85,18539,1877,933,2810,77,0,77,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0040084",2006-03-14,"Toward a Climate of Scientific Integrity",0,0,0,0,0,0,0,0,0,0,0,0,0,1714,623,40,2377,208,25,233,3,0,3,0,0,0,0,"Book Review/Science in the Media"
"10.1371/journal.pbio.0040085",2006-03-07,"Quiet Time: Gene Program Prevents Division but Keeps Cells at the Ready",0,0,0,0,0,0,0,0,0,0,0,0,0,891,180,40,1111,82,37,119,15,0,15,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0040086",2006-03-28,"BGEM: An In Situ Hybridization Database of Gene Expression in the Embryonic and Adult Mouse Nervous System",0,3,58,60,52,0,0,0,0,0,0,0,0,9768,2451,82,12301,2749,726,3475,23,0,23,0,0,0,0,"Community Page"
"10.1371/journal.pbio.0040087",2006-03-14,"Being Positive about Selection",0,7,8,4,7,0,0,0,0,0,0,0,0,6598,2368,51,9017,388,138,526,44,0,44,0,0,0,0,"Editorial"
